title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmos.mon.loadso4_tavg-u-hxy-u (Emon.loadso4),937,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/937,mon atmos CMIP6 UKESM1,loadso4_tavg-u-hxy-u,atmosphere_mass_content_of_sulfate_dry_aerosol_particles,,area: areacella,area: time: mean,The total dry mass of sulfate aerosol particles per unit area.,longitude latitude time,mon,Load of SO4,atmos,,,kg m-2,CMIP6 CMOR variable,,,(MOLECULAR_MASS_OF_SO4 / MOLECULAR_MASS_OF_H2SO4) * (SECONDS_IN_HOUR / ATMOS_TIMESTEP) * m01s38i520[lbproc=128],,kg m-2
Variable atmos.mon.jpdftaureliqmodis_tavg-u-hxy-u (Emon.jpdftaureliqmodis),935,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/935,mon atmos CMIP6 UKESM1 HadGEM3-GC31,jpdftaureliqmodis_tavg-u-hxy-u,modis_cloud_area_fraction,"""standard_name"" was ""cloud_area_fraction_in_atmosphere_layer""; ; ""comment"" was ""Joint probability distribution function, giving probability of cloud as a function of optical thickness and particle size, as measured by MODIS. For liquid cloud particles."";",area: areacella,area: time: mean,"MODIS Optical Thickness-Particle Size joint distribution, liquid",longitude latitude effectRadLi tau time,mon,"MODIS Optical Thickness-Particle Size Joint Distribution, Liquid",atmos,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude effectRadLi tau time CMIP7:longitude latitude time effectRadLi tau,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,"jpdftaure_divide_by_mask(m01s02i468[lbproc=128], m01s02i330[lbproc=128])",,"jpdftaure_divide_by_mask(m01s02i468[lbproc=128], m01s02i330[lbproc=128])",,1
Variable atmos.mon.jpdftaureicemodis_tavg-u-hxy-u (Emon.jpdftaureicemodis),934,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/934,mon atmos CMIP6 UKESM1 HadGEM3-GC31,jpdftaureicemodis_tavg-u-hxy-u,modis_cloud_area_fraction,"""comment"" was ""Joint probability distribution function, giving probability of cloud as a function of optical thickness and particle size, as measured by MODIS. For cloud ice particles.""; ; ""standard_name"" was ""cloud_area_fraction_in_atmosphere_layer"";",area: areacella,area: time: mean,"MODIS Optical Thickness-Particle Size joint distribution, ice",longitude latitude effectRadIc tau time,mon,"MODIS Joint Distribution of Optical Thickness and Particle Size, Ice",atmos,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude effectRadIc tau time CMIP7:longitude latitude time effectRadIc tau,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,"jpdftaure_divide_by_mask(m01s02i469[lbproc=128], m01s02i330[lbproc=128])",,"jpdftaure_divide_by_mask(m01s02i469[lbproc=128], m01s02i330[lbproc=128])",,1
Variable atmos.mon.intvaw_tavg-u-hxy-u (Emon.intvaw),932,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/932,mon atmos CMIP6 UKESM1 HadGEM3-GC31,intvaw_tavg-u-hxy-u,northward_atmosphere_water_transport_across_unit_distance,,area: areacella,area: time: mean,Vertically integrated Northward moisture transport (Mass_weighted_vertical integral of the product of northward wind by total water mass per unit mass),longitude latitude time,mon,Vertically Integrated Northward Moisture Transport,atmos,,,kg m-1 s-1,CMIP6 CMOR variable,m01s30i463[lbproc=128],,m01s30i463[lbproc=128],,kg m-1 s-1
Variable atmos.mon.intvadse_tavg-u-hxy-u (Emon.intvadse),931,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/931,mon atmos CMIP6 UKESM1 HadGEM3-GC31,intvadse_tavg-u-hxy-u,northward_atmosphere_dry_static_energy_transport_across_unit_distance,,area: areacella,area: time: mean,Vertically integrated northward dry static energy transport (cp.T +zg).v (Mass_weighted_vertical integral of the product of northward wind by dry static_energy per mass unit),longitude latitude time,mon,Vertically Integrated Northward Dry Static Energy Transport,atmos,,,MJ m-1 s-1,CMIP6 CMOR variable,SPECIFIC_HEAT_OF_DRY_AIR * m01s30i426[lbproc=128] + m01s30i423[lbproc=128],,SPECIFIC_HEAT_OF_DRY_AIR * m01s30i426[lbproc=128] + m01s30i423[lbproc=128],,J m-1 s-1
Variable atmos.mon.intuaw_tavg-u-hxy-u (Emon.intuaw),930,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/930,mon atmos CMIP6 UKESM1 HadGEM3-GC31,intuaw_tavg-u-hxy-u,eastward_atmosphere_water_transport_across_unit_distance,,area: areacella,area: time: mean,Vertically integrated Eastward moisture transport (Mass weighted vertical integral of the product of eastward wind by total water mass per unit mass),longitude latitude time,mon,Vertically Integrated Eastward Moisture Transport,atmos,,,kg m-1 s-1,CMIP6 CMOR variable,m01s30i462[lbproc=128],,m01s30i462[lbproc=128],,kg m-1 s-1
Variable atmos.mon.intuadse_tavg-u-hxy-u (Emon.intuadse),929,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/929,mon atmos CMIP6 UKESM1 HadGEM3-GC31,intuadse_tavg-u-hxy-u,eastward_atmosphere_dry_static_energy_transport_across_unit_distance,"""long_name"" was ""Vertically Integrated Eastward Dry Statice Energy Transport"";",area: areacella,area: time: mean,Vertically integrated eastward dry static energy transport (cp.T +zg).v (Mass_weighted_vertical integral of the product of eastward wind by dry static_energy per mass unit),longitude latitude time,mon,Vertically Integrated Eastward Dry Static Energy Transport,atmos,,,MJ m-1 s-1,CMIP6 CMOR variable,SPECIFIC_HEAT_OF_DRY_AIR * m01s30i425[lbproc=128] + m01s30i422[lbproc=128],,SPECIFIC_HEAT_OF_DRY_AIR * m01s30i425[lbproc=128] + m01s30i422[lbproc=128],,J m-1 s-1
Variable atmos.mon.co2_tavg-u-hm-u (Emon.co2s),872,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/872,mon atmos CMIP6 UKESM1,co2_tavg-u-hm-u,mole_fraction_of_carbon_dioxide_in_air,"""units"" was ""1e-06"";",area: areacella,area: time: mean,"As co2, but only at the surface",longitude latitude time,mon,Atmosphere CO2,atmos,,,1E-06,CMIP6 CMOR variable,,,"m01s00i252[lblev=1, lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_CO2)",,mol mol-1
Variable atmos.mon.co23D_tavg-l-hxy-u (Emon.co23D),871,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/871,mon atmos CMIP6 UKESM1,co23D_tavg-l-hxy-u,mass_fraction_of_carbon_dioxide_tracer_in_air,"""comment"" was ""report 3D field of model simulated atmospheric CO2 mass mixing ration on model levels"";",area: areacella,area: time: mean,requested for all Emissions-driven runs,longitude latitude alevel time,mon,3D-Field of Transported CO2,atmos,,,kg kg-1,CMIP6 CMOR variable,,,m01s00i252[lbproc=128],,kg kg-1
Variable atmos.mon.clwmodis_tavg-u-hxy-u (Emon.clwmodis),869,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/869,mon atmos CMIP6 UKESM1 HadGEM3-GC31,clwmodis_tavg-u-hxy-u,modis_liquid_topped_cloud_area_fraction,"""comment"" was ""Mass of cloud liquid water, as seen by the  Moderate Resolution Imaging Spectroradiometer (MODIS). Includes both large-scale and convective cloud.""; ; ""standard_name"" was ""liquid_water_cloud_area_fraction"";",area: areacella,area: time: mean,MODIS Liquid Cloud Fraction,longitude latitude time,mon,MODIS Liquid Cloud Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i452[lbproc=128] / m01s02i330[lbproc=128],,m01s02i452[lbproc=128] / m01s02i330[lbproc=128],,1
Variable atmos.mon.cltmodis_tavg-u-hxy-u (Emon.cltmodis),868,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/868,mon atmos CMIP6 UKESM1 HadGEM3-GC31,cltmodis_tavg-u-hxy-u,modis_cloud_area_fraction,"""comment"" was ""Total cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the  Moderate Resolution Imaging Spectroradiometer (MODIS). Includes both large-scale and convective cloud.""; ; ""standard_name"" was ""cloud_area_fraction"";",area: areacella,area: time: mean,MODIS Total Cloud Fraction,longitude latitude time,mon,MODIS Total Cloud Cover Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i451[lbproc=128] / m01s02i330[lbproc=128],,m01s02i451[lbproc=128] / m01s02i330[lbproc=128],,1
Variable atmos.mon.clmisr_tavg-h16-hxy-air (Emon.clmisr),867,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/867,mon atmos CMIP6 UKESM1 HadGEM3-GC31,clmisr_tavg-h16-hxy-air,cloud_area_fraction_in_atmosphere_layer,"""comment"" was ""Cloud percentage in spectral bands and layers as observed by the Multi-angle Imaging SpectroRadiometer (MISR) instrument. The first layer in each profile is reserved for a retrieval error flag.""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,MISR cloud area fraction,longitude latitude alt16 tau time,mon,Percentage Cloud Cover as Calculated by the MISR Simulator (Including Error Flag),atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",%,CMIP6 CMOR variable,"fix_clmisr_height(m01s02i360[lbproc=128], m01s02i330[lbproc=128])",,"fix_clmisr_height(m01s02i360[lbproc=128], m01s02i330[lbproc=128])",,1
Variable atmos.mon.climodis_tavg-u-hxy-u (Emon.climodis),866,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/866,mon atmos CMIP6 UKESM1 HadGEM3-GC31,climodis_tavg-u-hxy-u,modis_ice_topped_cloud_area_fraction,"""comment"" was ""Total ice cloud area fraction (reported as a percentage) for the whole atmospheric column, as seen by the  Moderate Resolution Imaging Spectroradiometer (MODIS). ""; ; ""standard_name"" was ""ice_cloud_area_fraction"";",area: areacella,area: time: mean,MODIS Ice Cloud Fraction,longitude latitude time,mon,MODIS Ice Cloud Area Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i453[lbproc=128] / m01s02i330[lbproc=128],,m01s02i453[lbproc=128] / m01s02i330[lbproc=128],,1
Variable atmos.mon.cldnvi_tavg-u-hxy-u (Emon.cldnvi),865,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/865,mon atmos CMIP6 UKESM1 HadGEM3-GC31,cldnvi_tavg-u-hxy-u,atmosphere_number_content_of_cloud_droplets,,area: areacella,area: time: mean,"Droplets are liquid only.  Values are weighted by liquid cloud fraction in each layer when vertically integrating, and for monthly means the samples are weighted by total liquid cloud fraction (as seen from TOA).",longitude latitude time,mon,Column Integrated Cloud Droplet Number,atmos,,,m-2,CMIP6 CMOR variable,m01s01i280[lbproc=128] / m01s01i281[lbproc=128],,m01s01i280[lbproc=128] / m01s01i281[lbproc=128],,m-2
Variable atmos.mon.cldncl_tavg-u-hxy-cl (Emon.cldncl),864,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/864,mon atmos CMIP6 UKESM1 HadGEM3-GC31,cldncl_tavg-u-hxy-cl,number_concentration_of_cloud_liquid_water_particles_in_air_at_liquid_water_cloud_top,,area: areacella,area: time: mean,"Droplets are liquid only.  Report concentration 'as seen from space' over liquid cloudy portion of grid cell.  This is the value from uppermost model layer with liquid cloud or, if available, it is better to sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.",longitude latitude time,mon,Cloud Droplet Number Concentration of Cloud Tops,atmos,,,m-3,CMIP6 CMOR variable,m01s01i298[lbproc=128] / m01s01i299[lbproc=128],,m01s01i298[lbproc=128] / m01s01i299[lbproc=128],,cm-3
Variable atmos.mon.cldnci_tavg-u-hxy-cl (Emon.cldnci),863,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/863,mon atmos CMIP6,cldnci_tavg-u-hxy-cl,number_concentration_of_ice_crystals_in_air_at_ice_cloud_top,,area: areacella,area: time: mean,"Concentration 'as seen from space' over ice-cloud portion of grid cell.  This is the value from uppermost model layer with ice cloud or, if available, it is the sum over all ice cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere. Weight by total ice cloud top fraction (as seen from TOA) of each time sample when computing monthly mean.",longitude latitude time,mon,Ice Crystal Number Concentration of Cloud Tops,atmos,,,m-3,CMIP6 CMOR variable,,,,,
Variable atmos.mon.clcalipsoliq_tavg-h40-hxy-air (Emon.clcalipsoliq),862,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/862,mon atmos CMIP6 UKESM1 HadGEM3-GC31,clcalipsoliq_tavg-h40-hxy-air,liquid_water_cloud_area_fraction_in_atmosphere_layer,"""comment"" was ""Percentage liquid water ice cloud cover in CALIPSO standard atmospheric layers."";",area: areacella,time: mean,CALIPSO Liquid Cloud Fraction,longitude latitude alt40 time,mon,CALIPSO Liquid Cloud Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i473[lbproc=128] / m01s02i325[lbproc=128],,m01s02i473[lbproc=128] / m01s02i325[lbproc=128],,1
Variable atmos.mon.clcalipsoice_tavg-h40-hxy-air (Emon.clcalipsoice),861,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/861,mon atmos CMIP6 UKESM1 HadGEM3-GC31,clcalipsoice_tavg-h40-hxy-air,ice_cloud_area_fraction_in_atmosphere_layer,"""comment"" was ""Percentage cloud cover in CALIPSO standard atmospheric layers."";",area: areacella,time: mean,CALIPSO Ice Cloud Fraction,longitude latitude alt40 time,mon,CALIPSO Ice Cloud Percentage,atmos,,,%,CMIP6 CMOR variable,m01s02i474[lbproc=128] / m01s02i325[lbproc=128],,m01s02i474[lbproc=128] / m01s02i325[lbproc=128],,1
Variable atmos.mon.cfadLidarsr532_tavg-h40-hxy-air (Emon.cfadLidarsr532),860,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/860,mon atmos CMIP6 UKESM1 HadGEM3-GC31,cfadLidarsr532_tavg-h40-hxy-air,histogram_of_backscattering_ratio_in_air_over_height_above_reference_ellipsoid,"""standard_name"" was ""histogram_of_backscattering_ratio_over_height_above_reference_ellipsoid""; ; ""comment"" was ""CFAD (Cloud Frequency Altitude Diagrams) are frequency distributions of radar  reflectivity (or lidar scattering ratio) as a function of altitude. The variable cfadLidarsr532 is defined as the simulated relative frequency of lidar scattering ratio in sampling volumes defined by altitude bins. The lidar is observing at a wavelength of 532nm.""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,CALIPSO Scattering Ratio,longitude latitude alt40 scatratio time,mon,CALIPSO Scattering Ratio CFAD,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",1,CMIP6 CMOR variable,m01s02i370[lbproc=128],,m01s02i370[lbproc=128],,1
Variable atmos.mon.cfadDbze94_tavg-h40-hxy-air (Emon.cfadDbze94),859,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/859,mon atmos CMIP6 UKESM1 HadGEM3-GC31,cfadDbze94_tavg-h40-hxy-air,histogram_of_equivalent_reflectivity_factor_over_height_above_reference_ellipsoid,"""comment"" was ""CFAD (Cloud Frequency Altitude Diagrams) are frequency distributions of radar  reflectivity (or lidar scattering ratio) as a function of altitude. The variable cfadDbze94 is defined as the simulated relative frequency of occurrence of radar reflectivity in sampling volumes defined by altitude bins. The radar is observing at a frequency of 94GHz.""; ; ""cell_methods"" was ""area: time: mean"";",area: areacella,area: time: mean where air,CloudSat Radar Reflectivity,longitude latitude alt40 dbze time,mon,CloudSat Radar Reflectivity CFAD,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:area: time: mean CMIP7:area: time: mean where air,",1,CMIP6 CMOR variable,m01s02i372[lbproc=128],,m01s02i372[lbproc=128],,1
Variable atmos.day.zg_tavg-p39-hy-air (EdayZ.zg),829,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/829,day atmos CMIP6 UKESM1 HadGEM3-GC31,zg_tavg-p39-hy-air,geopotential_height,"""cell_methods"" was ""longitude: mean time: mean""; ; ""dimensions"" was ""latitude plev19 time""; ; ""comment"" was ""Geopotential is the sum of the specific gravitational potential energy relative to the geoid and the specific centripetal potential energy. Geopotential height is the geopotential divided by the standard acceleration due to gravity. It is numerically similar to the altitude (or geometric height) and not to the quantity with standard name height, which is relative to the surface."";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Geopotential Height,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air, CHANGE SINCE CMIP6 in Dimensions - CMIP6:latitude plev19 time CMIP7:latitude plev39 time,",m,CMIP6 CMOR variable,"m01s30i297[blev=PLEV19, lbproc=192] / m01s30i304[blev=PLEV19, lbproc=192]",,"m01s30i297[blev=PLEV19, lbproc=192] / m01s30i304[blev=PLEV19, lbproc=192]",,m
Variable atmos.day.wtem_tavg-p39-hy-air (EdayZ.wtem),828,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/828,day atmos CMIP6 UKESM1 HadGEM3-GC31,wtem_tavg-p39-hy-air,upward_transformed_eulerian_mean_air_velocity,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Transformed Eulerian Mean Diagnostics w*, upward component of the residual meridional circulation (v*, w*) derived from 6 hr or higher frequency data fields (use instantaneous daily fields or 12 hr fields if the 6 hr data are not available). Scale height: 6950 m"";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Transformed Eulerian Mean Upward Wind,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-1,CMIP6 CMOR variable,"mask_polar_column_zonal_means( m01s30i311[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,"mask_polar_column_zonal_means( m01s30i311[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,m s-1
Variable atmos.day.utendwtem_tavg-p39-hy-air (EdayZ.utendwtem),827,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/827,day atmos CMIP6,utendwtem_tavg-p39-hy-air,tendency_of_eastward_wind_due_to_advection_by_upward_transformed_eulerian_mean_air_velocity,"""cell_methods"" was ""longitude: mean time: mean""; ; ""units"" was ""m s-1 d-1""; ; ""comment"" was ""Tendency of zonally averaged eastward wind, by the residual upward wind advection (on the native model grid). Reference: Andrews et al (1987): Middle Atmospheric Dynamics. Academic Press."";",,longitude: time: mean where air,Zonal mean tendency of eastward wind due to TEM upward advection,latitude plev39 time,day,Tendency of Eastward Wind Due to TEM Upward Advection,atmos,,"CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:m s-1 d-1 CMIP7:m s-2, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-2,CMIP6 CMOR variable,,,,,
Variable atmos.day.utendvtem_tavg-p39-hy-air (EdayZ.utendvtem),826,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/826,day atmos CMIP6,utendvtem_tavg-p39-hy-air,tendency_of_eastward_wind_due_to_advection_by_northward_transformed_eulerian_mean_air_velocity,"""cell_methods"" was ""longitude: mean time: mean""; ; ""units"" was ""m s-1 d-1""; ; ""comment"" was ""Tendency of zonally averaged eastward wind, by the residual northward wind advection (on the native model grid). Reference: Andrews et al (1987): Middle Atmospheric Dynamics. Academic Press."";",,longitude: time: mean where air,Zonal mean tendency of eastward wind due to TEM northward advection and Coriolis term,latitude plev39 time,day,Tendency of Eastward Wind Due to TEM Northward Advection and Coriolis Term,atmos,,"CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:m s-1 d-1 CMIP7:m s-2, CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-2,CMIP6 CMOR variable,,,,,
Variable atmos.day.utendogw_tavg-p39-hy-air (EdayZ.utendogw),825,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/825,day atmos CMIP6 UKESM1 HadGEM3-GC31,utendogw_tavg-p39-hy-air,tendency_of_eastward_wind_due_to_orographic_gravity_wave_drag,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Tendency of the eastward wind by parameterized orographic gravity waves."";",,longitude: time: mean where air,Zonal mean tendency of eastward wind induced by the parameterized orographic gravity wave drag,latitude plev39 time,day,Eastward Acceleration Due to Orographic Gravity Wave Drag,atmos,,"This is the total tendency due to parameterized orographic gravity wave drag, which is the sum of all possible components of the parameterization (where applicable). We ask that in the Essential Model Documentation modelling centers specify the parameterization scheme used and the specific values of its tunable parameters used for the simulation, and a specification of the part of the gravity wave spectrum that is targeted by the parameterization (e.g., minimally, the effective resolution of the model).; ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-2,CMIP6 CMOR variable,"m01s06i247[blev=PLEV39, lbproc=192]",,"m01s06i247[blev=PLEV39, lbproc=192]",,m s-2
Variable atmos.day.utendnogw_tavg-p39-hy-air (EdayZ.utendnogw),824,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/824,day atmos CMIP6 UKESM1 HadGEM3-GC31,utendnogw_tavg-p39-hy-air,tendency_of_eastward_wind_due_to_nonorographic_gravity_wave_drag,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Tendency of the eastward wind by parameterized nonorographic gravity waves."";",,longitude: time: mean where air,Zonal mean tendency of eastward wind induced by the parameterized non-orographic gravity wave drag,latitude plev39 time,day,Eastward Acceleration Due to Non-Orographic Gravity Wave Drag,atmos,,"This is the total tendency due to parameterized non-orographic gravity wave drag, which is the sum of all possible components of the parameterization (where applicable). We ask that in the Essential Model Documentation modelling centers specify the parameterization scheme used and the specific values of its tunable parameters used for the simulation, and a specification of the part of the gravity wave spectrum that is targeted by the parameterization (e.g., minimally, the effective resolution of the model).; ; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-2,CMIP6 CMOR variable,"m01s06i115[blev=PLEV39, lbproc=192]",,"m01s06i115[blev=PLEV39, lbproc=192]",,m s-2
Variable atmos.day.utendepfd_tavg-p39-hy-air (EdayZ.utendepfd),823,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/823,day atmos CMIP6 UKESM1 HadGEM3-GC31,utendepfd_tavg-p39-hy-air,tendency_of_eastward_wind_due_to_eliassen_palm_flux_divergence,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Tendency of the zonal mean zonal wind due to the divergence of the Eliassen-Palm flux."";",,longitude: time: mean where air,"Called ""acceldivf"" in CCMI table; we suggest new name. zonal mean; hence YZT",latitude plev39 time,day,Tendency of Eastward Wind Due to Eliassen-Palm Flux Divergence,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-2,CMIP6 CMOR variable,"zonal_apply_heaviside(m01s30i314[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,"zonal_apply_heaviside(m01s30i314[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,m s-2
Variable atmos.day.ua_tavg-p39-hy-air (EdayZ.ua),822,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/822,day atmos CMIP6 UKESM1 HadGEM3-GC31,ua_tavg-p39-hy-air,eastward_wind,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Zonal wind (positive in a eastward direction)."";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Eastward Wind,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m s-1,CMIP6 CMOR variable,"m01s30i201[blev=PLEV39, lbproc=192] / m01s30i301[blev=PLEV39, lbproc=192]",,"m01s30i201[blev=PLEV39, lbproc=192] / m01s30i301[blev=PLEV39, lbproc=192]",,m s-1
Variable atmos.day.ta_tavg-p39-hy-air (EdayZ.ta),813,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/813,day atmos CMIP6 UKESM1 HadGEM3-GC31,ta_tavg-p39-hy-air,air_temperature,"""long_name"" was ""Air Temperature""; ; ""dimensions"" was ""latitude plev19 time""; ; ""comment"" was ""Air Temperature""; ; ""cell_measures"" was """"; ; ""cell_methods"" was ""longitude: mean time: mean"";",area: areacella,longitude: time: mean where air,Zonal mean temperature of air with the extended number of vertical levels.,latitude plev39 time,day,Zonal mean air temperature,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air, CHANGE SINCE CMIP6 in Cell Measures - CMIP6:null CMIP7:area: areacella, CHANGE SINCE CMIP6 in Dimensions - CMIP6:latitude plev19 time CMIP7:latitude plev39 time,",K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV19, lbproc=192] / m01s30i304[blev=PLEV19, lbproc=192]",,"m01s30i294[blev=PLEV19, lbproc=192] / m01s30i304[blev=PLEV19, lbproc=192]",,K
Variable atmos.day.psitem_tavg-p39-hy-air (EdayZ.psitem),812,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/812,day atmos CMIP6,psitem_tavg-p39-hy-air,atmosphere_transformed_eulerian_mean_meridional_overturning_mass_streamfunction,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Residual mass streamfunction, computed from vstar and integrated from the top of the atmosphere (on the native model grid). Reference: Andrews et al (1987): Middle Atmospheric Dynamics. Academic Press."";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Transformed Eulerian Mean Mass Streamfunction,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",kg s-1,CMIP6 CMOR variable,,,,,
Variable atmos.day.epfz_tavg-p39-hy-air (EdayZ.epfz),811,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/811,day atmos CMIP6 UKESM1 HadGEM3-GC31,epfz_tavg-p39-hy-air,upward_eliassen_palm_flux_in_air,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Transformed Eulerian Mean Diagnostics Meridional component Fz of the Eliassen-Palm (EP) flux (Fy, Fz) derived from 6hr or higher frequency fields (use daily fields or 12 hr fields if the 6 hr are not available). Please use the definitions given by equation 3.5.3b of Andrews, Holton and Leovy text book, but scaled by density to have units m3 s-2."";",,longitude: time: mean where air,zonal mean; hence YZT,latitude plev39 time,day,Upward Component of the Eliassen-Palm Flux,atmos,up,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",m3 s-2,CMIP6 CMOR variable,"scale_epflux(m01s30i313[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,"scale_epflux(m01s30i313[blev=PLEV39, lbproc=192], m01s30i301[blev=PLEV39, lbproc=192])",,m3 s-2
