title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable ocnBgchem.mon.ph_tavg-l-hxy-sea (Omon.ph),1528,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1528,mon ocnBgchem CMIP6 UKESM1,ph_tavg-l-hxy-sea,sea_water_ph_reported_on_total_scale,"""comment"" was ""negative log of hydrogen ion concentration with the concentration expressed as mol H kg-1."";",area: areacello volume: volcello,area: mean where sea time: mean,negative log10 of hydrogen ion concentration with the concentration expressed as mol H kg-1.,longitude latitude olevel time,mon,pH,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers.  ""Tracer""  concentations should be reported even if they are diagnosed rather than prognostically calculated.",1,CMIP6 CMOR variable,,,PH3,,1
Variable ocnBgchem.mon.ocfriver_tavg-u-hxy-sea (Omon.ocfriver),1525,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1525,mon ocnBgchem CMIP6,ocfriver_tavg-u-hxy-sea,tendency_of_ocean_mole_content_of_organic_carbon_due_to_runoff_and_sediment_dissolution,,area: areacello,area: mean where sea time: mean,Organic Carbon supply to ocean through runoff (separate from gas exchange),longitude latitude time depth0m,mon,Flux of Organic Carbon into Ocean Surface by Runoff,ocnBgchem,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time depth0m CMIP7:longitude latitude time  depth0m,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",mol m-2 s-1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.o2sat_tavg-l-hxy-sea (Omon.o2sat),1523,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1523,mon ocnBgchem CMIP6 UKESM1,o2sat_tavg-l-hxy-sea,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_at_saturation,"""comment"" was ""'Mole concentration at saturation' means the mole concentration in a saturated solution. Mole concentration means number of moles per unit volume, also called 'molarity', and is used in the construction 'mole_concentration_of_X_in_Y', where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'."";",area: areacello volume: volcello,area: mean where sea time: mean,"""Mole concentration at saturation"" means the mole concentration in a saturated solution. Mole concentration means number of moles per unit volume, also called ""molarity"", and is used in the construction ""mole_concentration_of_X_in_Y"", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"".",longitude latitude olevel time,mon,Dissolved Oxygen Concentration at Saturation,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers.  ""Tracer""  concentations should be reported even if they are diagnosed rather than prognostically calculated.",mol m-3,CMIP6 CMOR variable,,,O2SAT3,,mmol m-3
Variable ocnBgchem.mon.o2_tavg-u-hm-sea (Omon.o2os),1522,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1522,mon ocnBgchem CMIP6 UKESM1,o2_tavg-u-hm-sea,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,"""comment"" was ""'Mole concentration' means number of moles per unit volume, also called 'molarity', and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.  A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'."";",area: areacello,area: mean where sea time: mean,"'Mole concentration' means number of moles per unit volume, also called ""molarity"", and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.  A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'.",longitude latitude time,mon,Surface Dissolved Oxygen Concentration,ocnBgchem,,,mol m-3,CMIP6 CMOR variable,,,OXY_E3T[depth=0] / thkcello[depth=0],,mmol m-3
Variable ocnBgchem.mon.o2_tavg-l-hxy-sea (Omon.o2),1521,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1521,mon ocnBgchem CMIP6 UKESM1,o2_tavg-l-hxy-sea,mole_concentration_of_dissolved_molecular_oxygen_in_sea_water,"""comment"" was ""'Mole concentration' means number of moles per unit volume, also called 'molarity', and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.  A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'."";",area: areacello volume: volcello,area: mean where sea time: mean,"'Mole concentration' means number of moles per unit volume, also called ""molarity"", and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.  A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'.",longitude latitude olevel time,mon,Dissolved Oxygen Concentration,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers.  ""Tracer""  concentations should be reported even if they are diagnosed rather than prognostically calculated.",mol m-3,CMIP6 CMOR variable,,,OXY_E3T / thkcello,,mmol m-3
Variable ocnBgchem.mon.no3os_tavg-u-hm-sea (Omon.no3os),1520,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1520,mon ocnBgchem CMIP6 UKESM1,no3os_tavg-u-hm-sea,mole_concentration_of_nitrate_in_sea_water,,area: areacello,area: mean where sea time: mean,"Mole concentration means moles (amount of substance) per unit volume and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.",longitude latitude time,mon,Surface Dissolved Nitrate Concentration,ocnBgchem,,,mol m-3,CMIP6 CMOR variable,,,DIN_E3T[depth=0] / thkcello[depth=0],,mmol m-3
Variable ocnBgchem.mon.no3_tavg-l-hxy-sea (Omon.no3),1519,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1519,mon ocnBgchem CMIP6 UKESM1,no3_tavg-l-hxy-sea,mole_concentration_of_nitrate_in_sea_water,,area: areacello volume: volcello,area: mean where sea time: mean,"Mole concentration means moles (amount of substance) per unit volume and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.",longitude latitude olevel time,mon,Dissolved Nitrate Concentration,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers.  ""Tracer""  concentations should be reported even if they are diagnosed rather than prognostically calculated.",mol m-3,CMIP6 CMOR variable,,,DIN_E3T / thkcello,,mmol m-3
Variable ocnBgchem.mon.nh4_tavg-u-hm-sea (Omon.nh4os),1518,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1518,mon ocnBgchem CMIP6,nh4_tavg-u-hm-sea,mole_concentration_of_ammonium_in_sea_water,,area: areacello,area: mean where sea time: mean,"Mole concentration means moles (amount of substance) per unit volume and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.",longitude latitude time,mon,Surface Dissolved Ammonium Concentration,ocnBgchem,,,mol m-3,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.nh4_tavg-l-hxy-sea (Omon.nh4),1517,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1517,mon ocnBgchem CMIP6,nh4_tavg-l-hxy-sea,mole_concentration_of_ammonium_in_sea_water,,area: areacello volume: volcello,area: mean where sea time: mean,"Mole concentration means moles (amount of substance) per unit volume and is used in the construction mole_concentration_of_X_in_Y, where X is a material constituent of Y.",longitude latitude olevel time,mon,Dissolved Ammonium Concentration,ocnBgchem,,"Concentrations of all 3D tracers in the uppermost ocean layer. See first table in Oyr for a complete list of these tracers.  ""Tracer""  concentations should be reported even if they are diagnosed rather than prognostically calculated.",mol m-3,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limnpico_tavg-u-hxy-sea (Omon.limnpico),1496,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1496,mon ocnBgchem CMIP6,limnpico_tavg-u-hxy-sea,nitrogen_growth_limitation_of_picophytoplankton,"""comment"" was ""Picophytoplankton are phytoplankton of less than 2 micrometers in size. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Nitrogen growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability."";",area: areacello,area: mean where sea time: mean,"Picophytoplankton are phytoplankton of less than 2 micrometers in size. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Nitrogen growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability.",longitude latitude time,mon,Nitrogen Limitation of Picophytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limnmisc_tavg-u-hxy-sea (Omon.limnmisc),1495,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1495,mon ocnBgchem CMIP6 UKESM1,limnmisc_tavg-u-hxy-sea,nitrogen_growth_limitation_of_miscellaneous_phytoplankton,"""comment"" was ""Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Miscellaneous phytoplankton' are all those phytoplankton that are not diatoms, diazotrophs, calcareous phytoplankton, picophytoplankton or other separately named components of the phytoplankton population. 'Nitrogen growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability."";",area: areacello,area: mean where sea time: mean,"Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Miscellaneous phytoplankton"" are all those phytoplankton that are not diatoms, diazotrophs, calcareous phytoplankton, picophytoplankton or other separately named components of the phytoplankton population. ""Nitrogen growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability.",longitude latitude time,mon,Nitrogen Limitation of Other Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,PN_NLIM,,1
Variable ocnBgchem.mon.limndiaz_tavg-u-hxy-sea (Omon.limndiaz),1494,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1494,mon ocnBgchem CMIP6,limndiaz_tavg-u-hxy-sea,nitrogen_growth_limitation_of_diazotrophic_phytoplankton,"""standard_name"" was ""nitrogen_growth_limitation_of_diazotrophs""; ; ""comment"" was ""In ocean modelling, diazotrophs are phytoplankton of the phylum cyanobacteria distinct from other phytoplankton groups in their ability to fix nitrogen gas in addition to nitrate and ammonium. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Nitrogen growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability."";",area: areacello,area: mean where sea time: mean,"In ocean modelling, diazotrophs are phytoplankton of the phylum cyanobacteria distinct from other phytoplankton groups in their ability to fix nitrogen gas in addition to nitrate and ammonium. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Nitrogen growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability.",longitude latitude time,mon,Nitrogen Limitation of Diazotrophs,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limndiat_tavg-u-hxy-sea (Omon.limndiat),1493,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1493,mon ocnBgchem CMIP6 UKESM1,limndiat_tavg-u-hxy-sea,nitrogen_growth_limitation_of_diatoms,"""comment"" was ""Diatoms are phytoplankton with an external skeleton made of silica. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Nitrogen growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability."";",area: areacello,area: mean where sea time: mean,"Diatoms are phytoplankton with an external skeleton made of silica. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Nitrogen growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability.",longitude latitude time,mon,Nitrogen Limitation of Diatoms,ocnBgchem,,,1,CMIP6 CMOR variable,,,PD_NLIM,,1
Variable ocnBgchem.mon.limncalc_tavg-u-hxy-sea (Omon.limncalc),1492,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1492,mon ocnBgchem CMIP6,limncalc_tavg-u-hxy-sea,nitrogen_growth_limitation_of_calcareous_phytoplankton,"""comment"" was ""'Calcareous phytoplankton' are phytoplankton that produce calcite. Calcite is a mineral that is a polymorph of calcium carbonate. The chemical formula of calcite is CaCO3. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Nitrogen growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability."";",area: areacello,area: mean where sea time: mean,"""Calcareous phytoplankton"" are phytoplankton that produce calcite. Calcite is a mineral that is a polymorph of calcium carbonate. The chemical formula of calcite is CaCO3. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Nitrogen growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of nitrogen) to the theoretical growth rate if there were no such limit on nitrogen availability.",longitude latitude time,mon,Nitrogen Limitation of Calcareous Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limirrpico_tavg-u-hxy-sea (Omon.limirrpico),1491,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1491,mon ocnBgchem CMIP6,limirrpico_tavg-u-hxy-sea,growth_limitation_of_picophytoplankton_due_to_solar_irradiance,"""comment"" was ""Growth limitation of picophytoplankton due to solar irradiance. 'Growth limitation due to solar irradiance' means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance."";",area: areacello,area: mean where sea time: mean,"Growth limitation of picophytoplankton due to solar irradiance. ""Growth limitation due to solar irradiance"" means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.",longitude latitude time,mon,Irradiance Limitation of Picophytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limirrmisc_tavg-u-hxy-sea (Omon.limirrmisc),1490,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1490,mon ocnBgchem CMIP6 UKESM1,limirrmisc_tavg-u-hxy-sea,growth_limitation_of_miscellaneous_phytoplankton_due_to_solar_irradiance,"""comment"" was ""Growth limitation of miscellaneous phytoplankton due to solar irradiance. 'Growth limitation due to solar irradiance' means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance."";",area: areacello,area: mean where sea time: mean,"Growth limitation of miscellaneous phytoplankton due to solar irradiance. ""Growth limitation due to solar irradiance"" means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.",longitude latitude time,mon,Irradiance Limitation of Other Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,PN_JLIM,,1
Variable ocnBgchem.mon.limirrdiaz_tavg-u-hxy-sea (Omon.limirrdiaz),1489,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1489,mon ocnBgchem CMIP6,limirrdiaz_tavg-u-hxy-sea,growth_limitation_of_diazotrophic_phytoplankton_due_to_solar_irradiance,"""comment"" was ""Growth limitation of diazotrophs due to solar irradiance. 'Growth limitation due to solar irradiance' means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.""; ; ""standard_name"" was ""growth_limitation_of_diazotrophs_due_to_solar_irradiance"";",area: areacello,area: mean where sea time: mean,"Growth limitation of diazotrophs due to solar irradiance. ""Growth limitation due to solar irradiance"" means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.",longitude latitude time,mon,Irradiance Limitation of Diazotrophs,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limirrdiat_tavg-u-hxy-sea (Omon.limirrdiat),1488,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1488,mon ocnBgchem CMIP6 UKESM1,limirrdiat_tavg-u-hxy-sea,growth_limitation_of_diatoms_due_to_solar_irradiance,"""comment"" was ""Growth limitation of diatoms due to solar irradiance. 'Growth limitation due to solar irradiance' means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance."";",area: areacello,area: mean where sea time: mean,"Growth limitation of diatoms due to solar irradiance. ""Growth limitation due to solar irradiance"" means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.",longitude latitude time,mon,Irradiance Limitation of Diatoms,ocnBgchem,,,1,CMIP6 CMOR variable,,,PD_JLIM,,1
Variable ocnBgchem.mon.limirrcalc_tavg-u-hxy-sea (Omon.limirrcalc),1487,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1487,mon ocnBgchem CMIP6,limirrcalc_tavg-u-hxy-sea,growth_limitation_of_calcareous_phytoplankton_due_to_solar_irradiance,"""comment"" was ""Growth limitation of calcareous phytoplankton due to solar irradiance. 'Growth limitation due to solar irradiance' means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance."";",area: areacello,area: mean where sea time: mean,"Growth limitation of calcareous phytoplankton due to solar irradiance. ""Growth limitation due to solar irradiance"" means the ratio of the growth rate of a species population in the environment (where the amount of sunlight reaching a location may be limited) to the theoretical growth rate if there were no such limit on solar irradiance.",longitude latitude time,mon,Irradiance Limitation of Calcareous Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limfepico_tavg-u-hxy-sea (Omon.limfepico),1486,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1486,mon ocnBgchem CMIP6,limfepico_tavg-u-hxy-sea,iron_growth_limitation_of_picophytoplankton,"""comment"" was ""Picophytoplankton are phytoplankton of less than 2 micrometers in size. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Iron growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability."";",area: areacello,area: mean where sea time: mean,"Picophytoplankton are phytoplankton of less than 2 micrometers in size. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Iron growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.",longitude latitude time,mon,Iron Limitation of Picophytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limfemisc_tavg-u-hxy-sea (Omon.limfemisc),1485,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1485,mon ocnBgchem CMIP6 UKESM1,limfemisc_tavg-u-hxy-sea,iron_growth_limitation_of_miscellaneous_phytoplankton,"""comment"" was ""Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Miscellaneous phytoplankton' are all those phytoplankton that are not diatoms, diazotrophs, calcareous phytoplankton, picophytoplankton or other separately named components of the phytoplankton population. 'Iron growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability."";",area: areacello,area: mean where sea time: mean,"Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Miscellaneous phytoplankton"" are all those phytoplankton that are not diatoms, diazotrophs, calcareous phytoplankton, picophytoplankton or other separately named components of the phytoplankton population. ""Iron growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.",longitude latitude time,mon,Iron Limitation of Other Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,PN_FELIM,,1
Variable ocnBgchem.mon.limfediaz_tavg-u-hxy-sea (Omon.limfediaz),1484,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1484,mon ocnBgchem CMIP6,limfediaz_tavg-u-hxy-sea,iron_growth_limitation_of_diazotrophic_phytoplankton,"""comment"" was ""In ocean modelling, diazotrophs are phytoplankton of the phylum cyanobacteria distinct from other phytoplankton groups in their ability to fix nitrogen gas in addition to nitrate and ammonium. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Iron growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.""; ; ""standard_name"" was ""iron_growth_limitation_of_diazotrophs"";",area: areacello,area: mean where sea time: mean,"In ocean modelling, diazotrophs are phytoplankton of the phylum cyanobacteria distinct from other phytoplankton groups in their ability to fix nitrogen gas in addition to nitrate and ammonium. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Iron growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.",longitude latitude time,mon,Iron Limitation of Diazotrophs,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.limfediat_tavg-u-hxy-sea (Omon.limfediat),1483,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1483,mon ocnBgchem CMIP6 UKESM1,limfediat_tavg-u-hxy-sea,iron_growth_limitation_of_diatoms,"""comment"" was ""Diatoms are phytoplankton with an external skeleton made of silica. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Iron growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability."";",area: areacello,area: mean where sea time: mean,"Diatoms are phytoplankton with an external skeleton made of silica. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Iron growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.",longitude latitude time,mon,Iron Limitation of Diatoms,ocnBgchem,,,1,CMIP6 CMOR variable,,,PD_FELIM,,1
Variable ocnBgchem.mon.limfecalc_tavg-u-hxy-sea (Omon.limfecalc),1482,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1482,mon ocnBgchem CMIP6,limfecalc_tavg-u-hxy-sea,iron_growth_limitation_of_calcareous_phytoplankton,"""comment"" was ""'Calcareous phytoplankton' are phytoplankton that produce calcite. Calcite is a mineral that is a polymorph of calcium carbonate. The chemical formula of calcite is CaCO3. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. 'Iron growth limitation' means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability."";",area: areacello,area: mean where sea time: mean,"""Calcareous phytoplankton"" are phytoplankton that produce calcite. Calcite is a mineral that is a polymorph of calcium carbonate. The chemical formula of calcite is CaCO3. Phytoplankton are algae that grow where there is sufficient light to support photosynthesis. ""Iron growth limitation"" means the ratio of the growth rate of a species population in the environment (where there is a finite availability of iron) to the theoretical growth rate if there were no such limit on iron availability.",longitude latitude time,mon,Iron Limitation of Calcareous Phytoplankton,ocnBgchem,,,1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.intpppico_tavg-u-hxy-sea (Omon.intpppico),1481,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1481,mon ocnBgchem CMIP6,intpppico_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_picophytoplankton,,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated primary (organic carbon) production by the picophytoplankton component alone,longitude latitude time,mon,Net Primary Mole Productivity of Carbon by Picophytoplankton,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.intppnitrate_tavg-u-hxy-sea (Omon.intppnitrate),1480,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1480,mon ocnBgchem CMIP6,intppnitrate_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_due_to_nitrate_utilization,,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated primary (organic carbon) production by phytoplankton based on nitrate uptake alone,longitude latitude time,mon,Primary Organic Carbon Production by Phytoplankton Based on Nitrate Uptake Alone,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.intppnano_tavg-u-hxy-sea (Omon.intppnano),1479,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1479,mon ocnBgchem,intppnano_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_nanophytoplankton,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated total primary (organic carbon) production by nanophytoplankton.,longitude latitude time,mon,Net Primary Organic Carbon Production by Nanophytoplankton,ocnBgchem,,,mol m-2 s-1,New,,,,,
Variable ocnBgchem.mon.intppmisc_tavg-u-hxy-sea (Omon.intppmisc),1478,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1478,mon ocnBgchem CMIP6 UKESM1,intppmisc_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_miscellaneous_phytoplankton,,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated total primary (organic carbon) production by other phytoplankton components alone,longitude latitude time,mon,Net Primary Organic Carbon Production by Other Phytoplankton,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,PRN * C_TO_N_RATIO,,mmol m-2 d-1
Variable ocnBgchem.mon.intppdiaz_tavg-u-hxy-sea (Omon.intppdiaz),1477,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1477,mon ocnBgchem CMIP6,intppdiaz_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diazotrophic_phytoplankton,"""standard_name"" was ""net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diazotrophs"";",area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated primary (organic carbon) production by the diazotrophs alone,longitude latitude time,mon,Net Primary Mole Productivity of Carbon by Diazotrophs,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,,,
Variable ocnBgchem.mon.intppdiat_tavg-u-hxy-sea (Omon.intppdiat),1476,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1476,mon ocnBgchem CMIP6 UKESM1,intppdiat_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_diatoms,,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated primary (organic carbon) production by the diatom phytoplankton component alone,longitude latitude time,mon,Net Primary Organic Carbon Production by Diatoms,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,PRD * C_TO_N_RATIO,,mmol m-2 d-1
Variable ocnBgchem.mon.intppcalc_tavg-u-hxy-sea (Omon.intppcalc),1475,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1475,mon ocnBgchem CMIP6,intppcalc_tavg-u-hxy-sea,net_primary_mole_productivity_of_biomass_expressed_as_carbon_by_calcareous_phytoplankton,,area: areacello,area: mean where sea depth: sum where sea time: mean,Vertically integrated primary (organic carbon) production by the calcareous phytoplankton component alone,longitude latitude time,mon,Net Primary Mole Productivity of Carbon by Calcareous Phytoplankton,ocnBgchem,,,mol m-2 s-1,CMIP6 CMOR variable,,,,,
