title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable ocean.mon.thkcelluo_tavg-l-hxy-sea (Omon.thkcelluo),1580,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1580,mon ocean,thkcelluo_tavg-l-hxy-sea,cell_thickness,Not present,area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells centered at u-points (points for velocity in the x-direction). ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness at u-points,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,m,New,,,,,
Variable ocean.mon.thkcello_tavg-l-hxy-sea (Omon.thkcello),1579,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1579,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,thkcello_tavg-l-hxy-sea,cell_thickness,"""comment"" was ""'Thickness' means the vertical extent of a layer. 'Cell' refers to a model grid-cell."";",area: areacello volume: volcello,area: mean where sea time: mean,"The time varying thickness of ocean cells. ""Thickness"" means the vertical extent of a layer. ""Cell"" refers to a model grid-cell.",longitude latitude olevel time,mon,Ocean Model Cell Thickness,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,m,CMIP6 CMOR variable,thkcello,,thkcello,,m
Variable ocean.mon.thetao_tavg-l-hm-sea (Omon.thetaoga),1578,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1578,mon ocean CMIP6 UKESM1 HadGEM3-GC31,thetao_tavg-l-hm-sea,sea_water_potential_temperature,"""dimensions"" was ""time"";",,area: mean where sea time: mean,Diagnostic should be contributed even for models using conservative temperature as prognostic field,olevel time,mon,Global Average Sea Water Potential Temperature,ocean,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:time CMIP7:olevel time,",degC,CMIP6 CMOR variable,thetaoga,,thetaoga,,degC
Variable ocean.mon.thetao_tavg-l-hxy-sea (Omon.thetao),1577,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1577,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,thetao_tavg-l-hxy-sea,sea_water_potential_temperature,,area: areacello volume: volcello,area: mean where sea time: mean,Diagnostic should be contributed even for models using conservative temperature as prognostic field.,longitude latitude olevel time,mon,Sea Water Potential Temperature,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,degC,CMIP6 CMOR variable,thetao,,thetao,,degC
Variable ocean.mon.tauvo_tavg-u-hxy-sea (Omon.tauvo),1576,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1576,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,tauvo_tavg-u-hxy-sea,downward_y_stress_at_sea_water_surface,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",::OPT,area: mean where sea time: mean,"This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.",longitude latitude time,mon,Sea Water Surface Downward Y Stress,ocean,down,"Report on native horizontal grid.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean,",N m-2,CMIP6 CMOR variable,"mask_copy(tauvo, mask_2D_V)",,"mask_copy(tauvo, mask_2D_V)",,N m-2
Variable ocean.mon.tauuo_tavg-u-hxy-sea (Omon.tauuo),1575,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1575,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,tauuo_tavg-u-hxy-sea,downward_x_stress_at_sea_water_surface,"""cell_measures"" was ""--OPT""; ; ""cell_methods"" was ""time: mean"";",::OPT,area: mean where sea time: mean,"This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.",longitude latitude time,mon,Sea Water Surface Downward X Stress,ocean,down,"Report on native horizontal grid.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: mean where sea time: mean,",N m-2,CMIP6 CMOR variable,"mask_copy(tauuo, mask_2D_U)",,"mask_copy(tauuo, mask_2D_U)",,N m-2
Variable ocean.mon.swhwindsea_tavg-u-hxy-sea (Omon.swhwindsea),1573,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1573,mon ocean,swhwindsea_tavg-u-hxy-sea,sea_surface_wind_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just wind-sea waves (i.e., local wind waves). It is derived from the wind-sea wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wind-sea wave spectrum.",longitude latitude time depth0m,mon,Wind Sea Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swhswell_tavg-u-hxy-sea (Omon.swhswell),1572,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1572,mon ocean,swhswell_tavg-u-hxy-sea,sea_surface_swell_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating just swell waves (i.e., waves that have propagated away from their generation area). This parameter is derived from all swell partitions of the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the components of the two-dimensional wave spectrum that are not under the influence of local wind.",longitude latitude time depth0m,mon,Swell Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swhmax_tstat-u-hxy-sea (Omon.swhmax),1571,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1571,mon ocean,swhmax_tstat-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: maximum,"Highest value of the significant wave height simulated within a given time range (e.g., daily or monthly). The significant wave height (swh) is derived from the wave spectrum using spectral moments. Specifically, swh is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time depth0m,mon,Maximum Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.swh_tavg-u-hxy-sea (Omon.swh),1570,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1570,mon ocean,swh_tavg-u-hxy-sea,sea_surface_wave_significant_height,Not present,area: areacello,area: mean where sea time: mean,"Average height of the highest one-third of waves present in the sea state, incorporating both wind-sea and swell waves. This is a key parameter for describing wave energy and is derived from the wave spectrum using spectral moments. Specifically, this parameter is four times the square root of the integral over all directions and all frequencies of the two-dimensional wave spectrum.",longitude latitude time depth0m,mon,Total Significant Wave Height,ocean,,,m,New,,,,,
Variable ocean.mon.sossq_tavg-u-hxy-sea (Omon.sossq),1568,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1568,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sossq_tavg-u-hxy-sea,square_of_sea_surface_salinity,"""units"" was ""1e-06""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",area: areacello,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",longitude latitude time,mon,Square of Sea Surface Salinity,ocean,,Report on native horizontal grid.,1E-06,CMIP6 CMOR variable,sossq,,sossq,,1e-6
Variable ocean.mon.sos_tavg-u-hm-sea (Omon.sosga),1567,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1567,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sos_tavg-u-hm-sea,sea_surface_salinity,"""units"" was ""0.001""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",time,mon,Global Average Sea Surface Salinity,ocean,,"CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1,; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03,",1E-03,CMIP6 CMOR variable,"area_mean(sos, areacello)",,"area_mean(sos, areacello)",,1e-3
Variable ocean.mon.sos_tavg-u-hxy-sea (Omon.sos),1566,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1566,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,sos_tavg-u-hxy-sea,sea_surface_salinity,"""units"" was ""0.001""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",area: areacello,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",longitude latitude time,mon,Sea Surface Salinity,ocean,,"Report on native horizontal grid as well as on a spherical latitude/longitude grid.; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1,; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03,",1E-03,CMIP6 CMOR variable,sos,,sos,,1e-3
Variable ocean.mon.so_tavg-l-hm-sea (Omon.soga),1565,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1565,mon ocean CMIP6 UKESM1 HadGEM3-GC31,so_tavg-l-hm-sea,sea_water_salinity,"""dimensions"" was ""time""; ; ""units"" was ""0.001""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",olevel time,mon,Global Mean Sea Water Salinity,ocean,,"CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03, CHANGE SINCE CMIP6 in Dimensions - CMIP6:time CMIP7:olevel time,",1E-03,CMIP6 CMOR variable,soga,,soga,,1e-3
Variable ocean.mon.sob_tavg-u-hxy-sea (Omon.sob),1564,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1564,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sob_tavg-u-hxy-sea,sea_water_salinity_at_sea_floor,"""units"" was ""0.001""; ; ""dimensions"" was ""longitude latitude time"";",area: areacello,area: mean where sea time: mean,Model prognostic salinity at bottom-most model grid cell,longitude latitude depthseafloor time,mon,Sea Water Salinity at Sea Floor,ocean,,"Report on native horizontal grid as well as on a spherical latitude/longititude grid.; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03,; CHANGE SINCE CMIP6: Spatial shape updated to sea floor; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude depthseafloor time,",1E-03,CMIP6 CMOR variable,sob,,sob,,1e-3
Variable ocean.mon.so_tavg-l-hxy-sea (Omon.so),1563,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1563,mon ocean CMIP6 UKESM1 HadGEM3-GC31 BCV,so_tavg-l-hxy-sea,sea_water_salinity,"""units"" was ""0.001""; ; ""comment"" was ""Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand. "";",area: areacello volume: volcello,area: mean where sea time: mean,"Sea water salinity is the salt content of sea water, often on the Practical Salinity Scale of 1978. However, the unqualified term 'salinity' is generic and does not necessarily imply any particular method of calculation. The units of salinity are dimensionless and the units attribute should normally be given as 1e-3 or 0.001 i.e. parts per thousand.",longitude latitude olevel time,mon,Sea Water Salinity,ocean,,"Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1,; CHANGE SINCE CMIP6 in Units (from Physical Parameter) - CMIP6:0.001 CMIP7:1E-03,",1E-03,CMIP6 CMOR variable,so,,so,,1e-3
Variable ocean.mon.sltovovrt_tavg-u-hys-sea (Omon.sltovovrt),1562,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1562,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sltovovrt_tavg-u-hys-sea,northward_ocean_salt_transport_due_to_overturning,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"From all advective mass transport processes, resolved and parameterized.",latitude basin time,mon,Northward Ocean Salt Transport Due to Overturning,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",kg s-1,CMIP6 CMOR variable,"1.026 * combine_cubes_to_basin_coord(sltovovrt_global, sltovovrt_atlantic, sltovovrt_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"1.026 * combine_cubes_to_basin_coord(sltovovrt_global, sltovovrt_atlantic, sltovovrt_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,Tg s-1
Variable ocean.mon.sltovgyre_tavg-u-hys-sea (Omon.sltovgyre),1561,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1561,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sltovgyre_tavg-u-hys-sea,northward_ocean_salt_transport_due_to_gyre,"""cell_methods"" was ""longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean"";",,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"From all advective mass transport processes, resolved and parameterized.",latitude basin time,mon,Northward Ocean Salt Transport Due to Gyre,ocean,,"For models which do not have a Cartesian lat-long grid, this transport can be approximated as thetransport across zig-zag paths corresponding to latitudes with spacing between latitudes appropriate tothe model's resolution, as is done for the ocean meridional overturning mass streamfunction.; CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: sum (comment: basin sum [along zig-zag grid path]) depth: sum time: mean CMIP7:longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,",kg s-1,CMIP6 CMOR variable,"1.026 * combine_cubes_to_basin_coord(sltovgyre_global, sltovgyre_atlantic, sltovgyre_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,"1.026 * combine_cubes_to_basin_coord(sltovgyre_global, sltovgyre_atlantic, sltovgyre_indopacific, mask_global=global_ocean_1D_V, mask_atl=atlantic_arctic_ocean_1D_V, mask_indpac=indian_pacific_ocean_1D_V)",,Tg s-1
Variable ocean.mon.sltbasin_tavg-u-hys-sea (Omon.sltbasin),1560,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1560,mon ocean,sltbasin_tavg-u-hys-sea,northward_ocean_salt_transport,Not present,,longitude: sum (basin sum [along zig-zag grid path]) depth: sum time: mean,"Northward Ocean Salt Transport from all physical processes affecting northward salt transport, resolved and parameterized. Diagnosed here as a function of latitude and basin.",latitude basin time,mon,Northward Ocean Salt Transport,ocean,,,kg s-1,New,,,,,
Variable ocean.mon.sfy_tavg-u-hxy-sea (Omon.sfyint),1557,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1557,mon ocean,sfy_tavg-u-hxy-sea,ocean_salt_y_transport,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean salt mass y transport vertically integrated over the whole ocean depth. Contains all contributions to 'y-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Salt Mass Y Transport,ocean,,"2d vertically integrated field. If the full 3d transport is preferred, produce Omon.sfy instead.; Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfy_tavg-l-hxy-sea (Omon.sfy),1556,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1556,mon ocean,sfy_tavg-l-hxy-sea,ocean_salt_y_transport,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'y-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude olevel time,mon,3D Ocean Salt Mass Y Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.sfyint instead. ; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfx_tavg-u-hxy-sea (Omon.sfxint),1555,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1555,mon ocean,sfx_tavg-u-hxy-sea,ocean_salt_x_transport,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,Ocean salt mass x transport vertically integrated over the whole ocean depth. Contains all contributions to 'x-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude time,mon,Vertically Integrated Ocean Salt Mass X Transport,ocean,,"2d vertically integrated field. If the full 3d transport is preferred, produce Omon.sfx instead.; Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfx_tavg-l-hxy-sea (Omon.sfx),1554,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1554,mon ocean,sfx_tavg-l-hxy-sea,ocean_salt_x_transport,Not present,area: areacello volume: volcello,area: mean where sea time: mean,Contains all contributions to 'x-ward' salt mass transport from resolved and parameterized processes. Report on native horizontal grid.,longitude latitude olevel time,mon,3D Ocean Salt Mass X Transport,ocean,,"3d field. If only the 2d vertically integrated transport is available or is preferred, produce Omon.sfxint instead.; Online mapping to depth/pressure vertical grid if depth or pressure are not native. Report on native horizontal grid.",kg s-1,New,,,,,
Variable ocean.mon.sfriver_tavg-u-hxy-sea (Omon.sfriver),1553,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1553,mon ocean CMIP6,sfriver_tavg-u-hxy-sea,salt_flux_into_sea_water_from_rivers,,area: areacello,area: mean where sea time: mean,"This field is physical, and it arises when rivers carry a nonzero salt content.  Often this is zero, with rivers assumed to be fresh.",longitude latitude time,mon,Salt Flux into Sea Water from Rivers,ocean,,Report on native horizontal grid as well as mapped onto sphere.,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable ocean.mon.sfdsi_tavg-u-hxy-sea (Omon.sfdsi),1552,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1552,mon ocean CMIP6 UKESM1 HadGEM3-GC31,sfdsi_tavg-u-hxy-sea,downward_sea_ice_basal_salt_flux,"""modeling_realm"" was ""ocean seaIce"";",area: areacello,area: mean where sea time: mean,"This field is physical, and it arises since sea ice has a nonzero salt content, so it exchanges salt with the liquid ocean upon melting and freezing.",longitude latitude time,mon,Downward Sea Ice Basal Salt Flux,ocean,down,Report on native horizontal grid as well as mapped onto sphere.,kg m-2 s-1,CMIP6 CMOR variable,siflsaltbot,,siflsaltbot,,kg m-2 s-1
Variable ocean.mon.sfo or sfmo_tavg-u-ht-sea (Omon.sfacrossline),1551,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1551,mon ocean,sfo or sfmo_tavg-u-ht-sea,ocean_salt_transport_across_line,Not present,area: areacello,area: mean where sea depth: sum where sea time: mean,"Depth-integrated total salt mass transport from resolved and parameterized processes across different lines on the Earth's surface (based on appendix J and table J1 of Griffies et al., 2016). Formally, this means the integral along the line of the normal component of the heat transport. Positive and negative numbers refer to total northward/eastward and southward/westward transports, respectively. The transport should be evaluated for the full depth of the ocean, except for the Pacific Equatorial Undercurrent, which is averaged from the surface to 350m.",oline time,mon,Ocean Salt Mass Transport across Lines,ocean,,,W,New,,,,,
Variable ocean.mon.sf6_tavg-l-hxy-sea (Omon.sf6),1550,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1550,mon ocean CMIP6 UKESM1,sf6_tavg-l-hxy-sea,mole_concentration_of_sulfur_hexafluoride_in_sea_water,"""comment"" was ""Mole concentration means number of moles per unit volume, also called 'molarity', and is used in the construction 'mole_concentration_of_X_in_Y', where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as 'nitrogen' or a phrase such as 'nox_expressed_as_nitrogen'. The chemical formula of sulfur hexafluoride is SF6."";",area: areacello volume: volcello,area: mean where sea time: mean,"Mole concentration means number of moles per unit volume, also called ""molarity"", and is used in the construction ""mole_concentration_of_X_in_Y"", where X is a material constituent of Y. A chemical or biological species denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". The chemical formula of sulfur hexafluoride is SF6.",longitude latitude olevel time,mon,Mole Concentration of SF6 in Sea Water,ocean,,Report on native horizontal grid as well as on a spherical latitude/longitude grid. Online mapping to depth/pressure vertical grid if depth or pressure are not native.,mol m-3,CMIP6 CMOR variable,,,SF6_E3T / thkcello,,umol m-3
Variable ocean.mon.sdvo_tavg-u-hxy-sea (Omon.sdvo),1549,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1549,mon ocean,sdvo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_northward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The northward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time depth0m,mon,Northward Surface Stokes Drift,ocean,,,m s-1,New,,,,,
Variable ocean.mon.sduo_tavg-u-hxy-sea (Omon.sduo),1548,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1548,mon ocean,sduo_tavg-u-hxy-sea,sea_surface_wave_stokes_drift_eastward_velocity,Not present,area: areacello,area: mean where sea time: mean,"The eastward component of the net drift velocity of ocean water caused by surface wind-sea waves. The Stokes drift velocity could be defined as the difference between the average Lagrangian flow velocity of a fluid parcel, and the average Eulerian flow velocity of the fluid at a fixed position.",longitude latitude time depth0m,mon,Eastward Surface Stokes Drift,ocean,,,m s-1,New,,,,,
Variable ocean.mon.scint_tavg-u-hxy-u (Omon.scint),1547,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1547,mon ocean,scint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_practical_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater practical salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",kg m-2,New,,,,,
Variable ocean.mon.pso_tavg-u-hxy-sea (Omon.pso),1546,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1546,mon ocean CMIP6,pso_tavg-u-hxy-sea,sea_water_pressure_at_sea_water_surface,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere.  'Sea water pressure' is the pressure that exists in the medium of sea water.  It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present."";",area: areacello,area: mean where sea time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere.  ""Sea water pressure"" is the pressure that exists in the medium of sea water.  It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present.",longitude latitude time,mon,Sea Water Pressure at Sea Water Surface,ocean,,CMIP5 had units of dbar.  CMIP6 uses Pa. Report on native horizontal grid as well as on a spherical latitude/longitude grid.,Pa,CMIP6 CMOR variable,,,,,
Variable ocean.mon.phcint_tavg-u-hxy-u (Omon.phcint),1529,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1529,mon ocean,phcint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_potential_temperature_expressed_as_heat_content,Not present,area: areacello,area: mean where sea,This is the vertically-integrated heat content derived from potential temperature (thetao).,longitude latitude oplayer4 time,mon,Integrated Ocean Heat Content from Potential Temperature,ocean,down,"CHANGE: This is a new variable, which aids in calculation of energy budgets.  It is preferable to calculate it online, due to difficulties with vertical discretizations.  It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations so long as integrals are over 0-300m, 300m-700m, 700m-2000m, total depth.",J m-2,New,,,,,
Variable ocean.mon.pfscint_tavg-u-hxy-u (Omon.pfscint),1527,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1527,mon ocean,pfscint_tavg-u-hxy-u,integral_wrt_depth_of_sea_water_preformed_salinity_expressed_as_salt_mass_content,Not present,area: areacello,area: mean where sea,"This is a fundamental aspect of the changes in the hydrological cycle and their impact on the oceans, and due to new numerical schemes and vertical discretizations, it is important to calculate it consistently with the model formulation.",longitude latitude oplayer4 time,mon,Integral wrt depth of seawater preformed salinity expressed as salt mass content,ocean,,"CHANGE: This is a new variable, which aids in understanding hydrological change. It is preferable to calculate it online, due to difficulties with vertical discretizations. It is calculated as an integral over hydrostatic pressure ranges, which makes it directly comparable with observations.",kg m-2,New,,,,,
Variable ocean.mon.pbo_tavg-u-hxy-sea (Omon.pbo),1526,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/1526,mon ocean CMIP6 UKESM1 HadGEM3-GC31,pbo_tavg-u-hxy-sea,sea_water_pressure_at_sea_floor,"""dimensions"" was ""longitude latitude time""; ; ""comment"" was ""'Sea water pressure' is the pressure that exists in the medium of sea water.  It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present."";",area: areacello,area: mean where sea time: mean,"""Sea water pressure"" is the pressure that exists in the medium of sea water.  It includes the pressure due to overlying sea water, sea ice, air and any other medium that may be present.",longitude latitude depthseafloor time,mon,Sea Water Pressure at Sea Floor,ocean,,"CHANGE SINCE CMIP6: Spatial shape updated to sea floor; CMIP5 had units of dbar.  CMIP6 uses Pa. Report on native horizontal grid as well as on a spherical latitude/longitude grid.; CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude depthseafloor time,",Pa,CMIP6 CMOR variable,pbo,,pbo,,dbar
