title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable aerosol.mon.bry_tavg-p39-hy-air (AERmonZ.bry),431,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/431,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,bry_tavg-p39-hy-air,mole_fraction_of_inorganic_bromine_in_air,"""cell_methods"" was ""longitude: mean time: mean""; ; ""comment"" was ""Total family (the sum of all appropriate species in the model) ; list the species in the netCDF header, e.g. Bry = Br + BrO + HOBr + HBr + BrONO2 + BrCl Definition: Total inorganic bromine (e.g., HBr and inorganic bromine oxides and radicals (e.g., BrO, atomic bromine (Br), bromine nitrate (BrONO2)) resulting from degradation of bromine-containing organic source gases (halons, methyl bromide, VSLS), and natural inorganic bromine sources (e.g., volcanoes, sea salt, and other aerosols) add comment attribute with detailed description about how the model calculates these fields"";",,longitude: time: mean where air,"Total family (the sum of all appropriate species in the model) ; list the species in the netCDF header, e.g. Bry = Br + BrO + HOBr + HBr + BrONO2 + BrCl Definition: Total inorganic bromine (e.g., HBr and inorganic bromine oxides and radicals (e.g., BrO, atomic bromine (Br), bromine nitrate (BrONO2)) resulting from degradation of bromine-containing organicsource gases (halons, methyl bromide, VSLS), and natural inorganic bromine sources (e.g., volcanoes, sea salt, and other aerosols) add comment attribute with detailed description about how the model calculates these fields",latitude plev39 time,mon,Total Inorganic Bromine Volume Mixing Ratio,aerosol,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:longitude: mean time: mean CMIP7:longitude: time: mean where air,",mol mol-1,CMIP6 CMOR variable,"MOLECULAR_MASS_OF_AIR * ((m01s51i045[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BROMINE) + (m01s51i047[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRCL) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i052[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HBR) + (m01s51i053[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HOBR) + (m01s51i994[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRO)) / m01s51i999[blev=PLEV39, lbproc=192]",,"MOLECULAR_MASS_OF_AIR * ((m01s51i045[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BROMINE) + (m01s51i047[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRCL) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i052[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HBR) + (m01s51i053[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HOBR) + (m01s51i994[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRO)) / m01s51i999[blev=PLEV39, lbproc=192]",,mol mol-1
Variable aerosol.mon.wetss_tavg-u-hxy-u (AERmon.wetss),428,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/428,mon aerosol CMIP6 UKESM1,wetss_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sea_salt_dry_aerosol_particles_due_to_wet_deposition,,area: areacella,area: time: mean,Deposition rate of sea salt aerosols (measured by the dry mass) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of Sea-Salt Aerosol,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_NACL, m01s38i241[lbproc=128] + m01s38i242[lbproc=128] + m01s38i265[lbproc=128] + m01s38i266[lbproc=128], cube2d=(m01s38i914[lbproc=128] + m01s38i923[lbproc=128]), sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.wetso4_tavg-u-hxy-u (AERmon.wetso4),427,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/427,mon aerosol CMIP6 UKESM1,wetso4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_wet_deposition,"""comment"" was ""Deposition rate of sulfate aerosols (measured by the dry mass) due to wet processes"";",area: areacella,area: time: mean,proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_wet_deposition,longitude latitude time,mon,Wet Deposition Rate of SO4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_SO4, m01s38i238[lbproc=128] + m01s38i239[lbproc=128] + m01s38i240[lbproc=128] + m01s38i261[lbproc=128] + m01s38i262[lbproc=128] + m01s38i263[lbproc=128] + m01s38i264[lbproc=128], cube2d=(m01s38i905[lbproc=128] + m01s38i911[lbproc=128] + m01s38i920[lbproc=128]), sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.wetso2_tavg-u-hxy-u (AERmon.wetso2),426,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/426,mon aerosol CMIP6 UKESM1,wetso2_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_wet_deposition,,area: areacella,area: time: mean,Deposition rate of sulfur dioxide due to wet processes,longitude latitude time,mon,Wet Deposition Rate of SO2,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(MOLECULAR_MASS_OF_SO2, m01s50i155[lbproc=128], sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.wetoa_tavg-u-hxy-u (AERmon.wetoa),425,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/425,mon aerosol CMIP6 UKESM1,wetoa_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles_due_to_wet_deposition,,area: areacella,area: time: mean,Deposition rate of organic matter in aerosols (measured by the dry mass) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of Dry Aerosol Total Organic Matter,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(ATOMIC_MASS_OF_C * CONV_C_ORGM, m01s38i248[lbproc=128] + m01s38i249[lbproc=128] + m01s38i250[lbproc=128] + m01s38i251[lbproc=128] + m01s38i271[lbproc=128] + m01s38i272[lbproc=128] + m01s38i273[lbproc=128] + m01s38i274[lbproc=128] + m01s38i275[lbproc=128], cube2d=(m01s38i907[lbproc=128] + m01s38i913[lbproc=128] + m01s38i922[lbproc=128]), sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.wetnoy_tavg-u-hxy-u (AERmon.wetnoy),424,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/424,mon aerosol CMIP6,wetnoy_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_noy_expressed_as_nitrogen_due_to_wet_deposition,"""comment"" was ""NOy is the sum of all simulated oxidized nitrogen species, out of NO, NO2, HNO3, HNO4, NO3 aerosol, NO3 (radical), N2O5, PAN, other organic nitrates."";",area: areacella,area: time: mean,"NOy is the sum of all simulated oxidized nitrogen species, out of NO, NO2, HNO3, HNO4, NO3aerosol, NO3(radical), N2O5, PAN, other organic nitrates.",longitude latitude time,mon,Wet Deposition Rate of NOy Including Aerosol Nitrate,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.wetnh4_tavg-u-hxy-u (AERmon.wetnh4),422,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/422,mon aerosol CMIP6,wetnh4_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_particles_due_to_wet_deposition,,area: areacella,area: time: mean,Surface deposition rate of ammonium (NH4) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of NH4,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.wetnh3_tavg-u-hxy-u (AERmon.wetnh3),421,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/421,mon aerosol CMIP6,wetnh3_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition,,area: areacella,area: time: mean,Surface deposition rate of ammonia (NH3) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of NH3,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.wetdust_tavg-u-hxy-u (AERmon.wetdust),419,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/419,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,wetdust_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_particles_due_to_wet_deposition,,area: areacella,area: time: mean,Surface deposition rate of dust (dry mass) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of Dust,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,m01s04i231[lbproc=128] + m01s04i232[lbproc=128] + m01s04i233[lbproc=128] + m01s04i234[lbproc=128] + m01s04i235[lbproc=128] + m01s04i236[lbproc=128] + m01s05i281[lbproc=128] + m01s05i282[lbproc=128] + m01s05i283[lbproc=128] + m01s05i284[lbproc=128] + m01s05i285[lbproc=128] + m01s05i286[lbproc=128],,m01s04i231[lbproc=128] + m01s04i232[lbproc=128] + m01s04i233[lbproc=128] + m01s04i234[lbproc=128] + m01s04i235[lbproc=128] + m01s04i236[lbproc=128] + m01s05i281[lbproc=128] + m01s05i282[lbproc=128] + m01s05i283[lbproc=128] + m01s05i284[lbproc=128] + m01s05i285[lbproc=128] + m01s05i286[lbproc=128],,kg m-2 s-1
Variable aerosol.mon.wetbc_tavg-u-hxy-u (AERmon.wetbc),418,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/418,mon aerosol CMIP6 UKESM1,wetbc_tavg-u-hxy-u,minus_tendency_of_atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles_due_to_wet_deposition,,area: areacella,area: time: mean,Surface deposition rate of black carbon (dry mass) due to wet processes,longitude latitude time,mon,Wet Deposition Rate of Black Carbon Aerosol Mass,aerosol,,,kg m-2 s-1,CMIP6 CMOR variable,,,"achem_emdrywet(ATOMIC_MASS_OF_C, m01s38i243[lbproc=128] + m01s38i244[lbproc=128] + m01s38i245[lbproc=128] + m01s38i246[lbproc=128] + m01s38i267[lbproc=128] + m01s38i268[lbproc=128] + m01s38i269[lbproc=128] + m01s38i270[lbproc=128], cube2d=(m01s38i906[lbproc=128] + m01s38i912[lbproc=128] + m01s38i921[lbproc=128]), sumlev='True', areadiv='True')",,g m-2 s-1
Variable aerosol.mon.wa_tavg-l-hxy-u (AERmon.wa),417,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/417,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,wa_tavg-l-hxy-u,upward_air_velocity,"""comment"" was ""A velocity is a vector quantity. 'Upward' indicates a vector component which is positive when directed upward (negative downward). Upward air velocity is the vertical component of the 3D air velocity vector. The standard name downward_air_velocity may be used for a vector component with the opposite sign convention."";",area: areacella,area: time: mean,"A velocity is a vector quantity. ""Upward"" indicates a vector component which is positive when directed upward (negative downward). Upward air velocity is the vertical component of the 3D air velocity vector. The standard name downward_air_velocity may be used for a vector component with the opposite sign convention.",longitude latitude alevel time,mon,Upward Air Velocity,aerosol,,,m s-1,CMIP6 CMOR variable,m01s00i150[lbproc=128],,m01s00i150[lbproc=128],,m s-1
Variable aerosol.mon.va_tavg-l-hxy-u (AERmon.va),416,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/416,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,va_tavg-l-hxy-u,northward_wind,,area: areacella,area: time: mean,Meridional wind (positive in a northward direction).,longitude latitude alevel time,mon,Northward Wind,aerosol,,,m s-1,CMIP6 CMOR variable,m01s00i003[lbproc=128],,m01s00i003[lbproc=128],,m s-1
Variable aerosol.mon.ua_tavg-l-hxy-u (AERmon.ua),415,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/415,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,ua_tavg-l-hxy-u,eastward_wind,,area: areacella,area: time: mean,Zonal wind (positive in a eastward direction).,longitude latitude alevel time,mon,Eastward Wind,aerosol,,,m s-1,CMIP6 CMOR variable,m01s00i002[lbproc=128],,m01s00i002[lbproc=128],,m s-1
Variable aerosol.mon.tactop_tavg-u-hxy-cl (AERmon.ttop),414,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/414,mon aerosol CMIP6,tactop_tavg-u-hxy-cl,air_temperature_at_cloud_top,,area: areacella,area: time: mean,"cloud_top refers to the top of the highest cloud. Air temperature is the bulk temperature of the air, not the surface (skin) temperature.",longitude latitude time,mon,Air Temperature at Cloud Top,aerosol,,,K,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.tropoz_tavg-u-hm-u (AERmon.tropoz),413,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/413,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,tropoz_tavg-u-hm-u,equivalent_thickness_at_stp_of_atmosphere_ozone_content,"""comment"" was ""Tropospheric ozone column, should be consistent with definition of tropopause used to calculate the pressure of the tropopause (ptp). Calculated at 0 degrees C and 1 bar, such that 1m = 1e5 DU."";",area: areacella,area: time: mean,"Tropospheric ozone column, should be consistent with definition of tropopause used to calculate the pressure of the tropopause (ptp).",longitude latitude time,mon,Tropospheric Ozone Column,aerosol,,,m,CMIP6 CMOR variable,trop_o3col(m01s34i001[lbproc=128] * m01s50i063[lbproc=128] * m01s50i062[lbproc=128]),,trop_o3col(m01s34i001[lbproc=128] * m01s50i063[lbproc=128] * m01s50i062[lbproc=128]),,1.0e-5 m
Variable aerosol.mon.toz_tavg-u-hxy-u (AERmon.toz),408,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/408,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,toz_tavg-u-hxy-u,equivalent_thickness_at_stp_of_atmosphere_ozone_content,"""comment"" was ""Total ozone column calculated at 0 degrees C and 1 bar, such that 1m = 1e5 DU."";",area: areacella,area: time: mean,total ozone column in DU,longitude latitude time,mon,Total Column Ozone,aerosol,,,m,CMIP6 CMOR variable,"m01s50i219[lblev=1, lbproc=128]",,"m01s50i219[lblev=1, lbproc=128]",,1e-5 m
Variable aerosol.mon.tatp_tavg-u-hxy-u (AERmon.tatp),405,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/405,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,tatp_tavg-u-hxy-u,tropopause_air_temperature,,area: areacella,area: time: mean,2D monthly mean thermal tropopause calculated using WMO tropopause definition on 3d temperature,longitude latitude time,mon,Tropopause Air Temperature,aerosol,,,K,CMIP6 CMOR variable,m01s30i452[lbproc=128],,m01s30i452[lbproc=128],,K
Variable aerosol.mon.so2_tavg-l-hxy-u (AERmon.so2),403,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/403,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,so2_tavg-l-hxy-u,mole_fraction_of_sulfur_dioxide_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,SO2 Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,m01s34i072[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2),,m01s34i072[lbproc=128] * (MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_SO2),,mol mol-1
Variable aerosol.mon.rsutcsaf_tavg-u-hxy-u (AERmon.rsutcsaf),399,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/399,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,rsutcsaf_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky_and_no_aerosol,"""comment"" was ""Flux corresponding to rsutcs resulting from aerosol-free call to radiation, following Ghan (ACP, 2013)"";",area: areacella,area: time: mean,Flux corresponding to rsutcs resulting fom aerosol-free call to radiation,longitude latitude time,mon,"TOA Outgoing Clear-Sky, Aerosol-Free Shortwave Radiation",aerosol,up,,W m-2,CMIP6 CMOR variable,"m01s01i519[lblev=86, lbproc=128]",,"m01s01i519[lblev=86, lbproc=128]",,W m-2
Variable aerosol.mon.rsutaf_tavg-u-hxy-u (AERmon.rsutaf),397,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/397,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,rsutaf_tavg-u-hxy-u,toa_outgoing_shortwave_flux,"""comment"" was ""Flux corresponding to rsut resulting from aerosol-free call to radiation, following Ghan (ACP, 2013)"";",area: areacella,area: time: mean,Flux corresponding to rsut resulting fom aerosol-free call to radiation,longitude latitude time,mon,TOA Outgoing Aerosol-Free Shortwave Radiation,aerosol,up,,W m-2,CMIP6 CMOR variable,"m01s01i517[lblev=86, lbproc=128]",,"m01s01i517[lblev=86, lbproc=128]",,W m-2
Variable aerosol.mon.rlutcsaf_tavg-u-hxy-u (AERmon.rlutcsaf),393,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/393,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,rlutcsaf_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky,"""comment"" was ""Flux corresponding to rlutcs resulting from aerosol-free call to radiation, following Ghan (ACP, 2013)"";",area: areacella,area: time: mean,Flux corresponding to rlutcs resulting fom aerosol-free call to radiation,longitude latitude time,mon,"TOA Outgoing Clear-Sky, Aerosol-Free Longwave Radiation",aerosol,up,,W m-2,CMIP6 CMOR variable,"remove_altitude_coords(m01s02i519[lblev=86, lbproc=128]) + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]",,"remove_altitude_coords(m01s02i519[lblev=86, lbproc=128]) + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]",,W m-2
Variable aerosol.mon.rlutaf_tavg-u-hxy-u (AERmon.rlutaf),391,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/391,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,rlutaf_tavg-u-hxy-u,toa_outgoing_longwave_flux,"""comment"" was ""Flux corresponding to rlut resulting from aerosol-free call to radiation, following Ghan (ACP, 2013)"";",area: areacella,area: time: mean,Flux corresponding to rlut resulting fom aerosol-free call to radiation,longitude latitude time,mon,TOA Outgoing Aerosol-Free Longwave Radiation,aerosol,up,,W m-2,CMIP6 CMOR variable,"remove_altitude_coords(m01s02i517[lblev=86, lbproc=128]) + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]",,"remove_altitude_coords(m01s02i517[lblev=86, lbproc=128]) + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]",,W m-2
Variable aerosol.mon.rluscsaf_tavg-u-hxy-u (AERmon.rluscsaf),390,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/390,mon aerosol,rluscsaf_tavg-u-hxy-u,surface_upwelling_longwave_flux_in_air_assuming_clear_sky_and_no_aerosol,Not present,area: areacella,area: time: mean,Flux corresponding to rluscs resulting from an aerosol-free call to radiation,longitude latitude time,mon,"Surface Upwelling Clear-Sky, Aerosol-Free Longwave Radiation",aerosol,up,,W m-2,New,,,,,
Variable aerosol.mon.reffclwtop_tavg-u-hxy-cl (AERmon.reffclwtop),389,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/389,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,reffclwtop_tavg-u-hxy-cl,effective_radius_of_cloud_liquid_water_particles_at_liquid_water_cloud_top,"""standard_name"" was ""effective_radius_of_cloud_liquid_water_particle_at_liquid_water_cloud_top""; ; ""comment"" was ""Droplets are liquid only.  This is the effective radius as seen from space over liquid cloudy portion of grid cell. This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere (TOA) each time sample when computing monthly mean. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean."";",area: areacella,area: time: mean,"Droplets are liquid only.  This is the effective radius ""as seen from space"" over liquid cloudy portion of grid cell. This is the value from uppermost model layer with liquid cloud or, if available, or for some models it is the sum over all liquid cloud tops, no matter where they occur, as long as they are seen from the top of the atmosphere.TOA) each time sample when computing monthly mean. Reported values are weighted by total liquid cloud top fraction of  (as seen from TOA) each time sample when computing monthly mean.",longitude latitude time,mon,Cloud-Top Effective Droplet Radius,aerosol,,,m,CMIP6 CMOR variable,m01s01i245[lbproc=128] / m01s01i246[lbproc=128],,m01s01i245[lbproc=128] / m01s01i246[lbproc=128],,um
Variable aerosol.mon.pod0_tsum-u-hxy-u (AERmon.pod0),387,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/387,mon aerosol CMIP6,pod0_tsum-u-hxy-u,integral_wrt_time_of_mole_stomatal_uptake_of_ozone,"""comment"" was ""Accumulated stomatal ozone flux over the threshold of 0 mol m-2 s-1; Computation: Time Integral of (hourly above canopy ozone concentration * stomatal conductance * Rc/(Rb+Rc) )"";",area: areacella,area: mean time: sum,Accumulated stomatal ozone flux over the threshold of 0 mol m-2 s-1; Computation: Time Integral of (hourly above canopy ozone concentration \* stomatal conductance \* Rc/(Rb+Rc) ),longitude latitude time,mon,Phytotoxic Ozone Dose,aerosol,,,mol m-2,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.photo1d_tavg-l-hxy-u (AERmon.photo1d),386,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/386,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,photo1d_tavg-l-hxy-u,photolysis_rate_of_ozone_to_1D_oxygen_atom,,area: areacella,area: time: mean,proposed name: photolysis_rate_of_ozone_to_O1D,longitude latitude alevel time,mon,"Photolysis Rate of Ozone (O3) to Excited Atomic Oxygen (the Singlet D State, O1D)",aerosol,,,s-1,CMIP6 CMOR variable,m01s50i228[lbproc=128],,m01s50i228[lbproc=128],,s-1
Variable aerosol.mon.phalf_tavg-l-hxy-u (AERmon.phalf),385,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/385,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,phalf_tavg-l-hxy-u,air_pressure,"""comment"" was ""Air pressure on model half-levels"";",area: areacella,area: time: mean,The atmospheric pressure at the model layer interfaces for all times and levels in the associated output variables,longitude latitude alevhalf time,mon,Pressure on Model Half-Levels,aerosol,,,Pa,CMIP6 CMOR variable,m01s00i407[lbproc=128],,m01s00i407[lbproc=128],,Pa
Variable aerosol.mon.pfull_tavg-l-hxy-u (AERmon.pfull),384,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/384,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,pfull_tavg-l-hxy-u,air_pressure,"""comment"" was ""Air pressure on model levels"";",area: areacella,area: time: mean,The atmospheric pressure at the model layer midpoints for all times and levels in the associated output variables,longitude latitude alevel time,mon,Pressure at Model Full-Levels,aerosol,,,Pa,CMIP6 CMOR variable,m01s00i408[lbproc=128],,m01s00i408[lbproc=128],,Pa
Variable aerosol.mon.pan_tavg-l-hxy-u (AERmon.pan),383,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/383,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,pan_tavg-l-hxy-u,mole_fraction_of_peroxyacetyl_nitrate_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,PAN Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_PAN) * m01s34i017[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_PAN) * m01s34i017[lbproc=128],,mol mol-1
Variable aerosol.mon.oh_tavg-l-hxy-u (AERmon.oh),382,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/382,mon aerosol CMIP6 UKESM1 HadGEM3-GC31,oh_tavg-l-hxy-u,mole_fraction_of_hydroxyl_radical_in_air,,area: areacella,area: time: mean,"Mole fraction is used in the construction mole_fraction_of_X_in_Y, where X is a material constituent of Y.",longitude latitude alevel time,mon,OH Volume Mixing Ratio,aerosol,,,mol mol-1,CMIP6 CMOR variable,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_OH) * m01s34i081[lbproc=128],,(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_OH) * m01s34i081[lbproc=128],,mol mol-1
Variable aerosol.mon.od865aer_tavg-u-hxy-u (AERmon.od865aer),381,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/381,mon aerosol CMIP6,od865aer_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_ambient_aerosol_particles,Not present,area: areacella,area: time: mean,"AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types. Needs a comment attribute ""wavelength: 865 nm""",longitude latitude time lambda865nm,mon,Ambient Aerosol Optical Depth at 865nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time CMIP7:longitude latitude time  lambda865nm, CHANGE SINCE CMIP6: compound name,",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550ss_tavg-u-hxy-u (AERmon.od550ss),380,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/380,mon aerosol CMIP6,od550ss_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles,,area: areacella,area: time: mean,Total aerosol AOD due to sea salt aerosol at a wavelength of 550 nanometres.,longitude latitude time lambda550nm,mon,Sea-Salt Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550soa_tavg-u-hxy-u (AERmon.od550soa),379,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/379,mon aerosol CMIP6,od550soa_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles,"""comment"" was ""Total organic aerosol AOD due to secondary aerosol  at a wavelength of 550 nanometres."";",area: areacella,area: time: mean,total organic aerosol AOD due to secondary aerosol formation,longitude latitude time lambda550nm,mon,Particulate Organic Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
Variable aerosol.mon.od550so4_tavg-u-hxy-u (AERmon.od550so4),378,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/378,mon aerosol CMIP6,od550so4_tavg-u-hxy-u,atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles,,area: areacella,area: time: mean,Total aerosol AOD due to sulfate aerosol at a wavelength of 550 nanometres.,longitude latitude time lambda550nm,mon,Sulfate Aerosol Optical Depth at 550nm,aerosol,,"CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time lambda550nm CMIP7:longitude latitude time  lambda550nm,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,,,,,
